customer_id,age,gender,education,employment_status,annual_income,months_employed,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_late_payments,debt_to_income_ratio,has_mortgage,has_dependents,loan_purpose,default
CUST0774,44,Male,Bachelor,Unemployed,35286,140,20624,48,16.42,591,7,4,7.014,0,0,Business,1
CUST0775,28,Male,Master,Employed,81226,66,40490,48,11.24,686,10,1,5.982,1,0,Car,0
CUST0776,27,Female,PhD,Self-Employed,29146,9,12801,48,22.34,545,1,0,5.27,1,1,Medical,1
CUST0777,42,Other,Bachelor,Self-Employed,58839,198,27266,48,11.74,739,9,0,5.561,0,0,Car,0
CUST0778,49,Female,Bachelor,Employed,38223,128,46916,12,15.88,554,1,3,14.729,1,1,Medical,1
CUST0779,35,Male,Bachelor,Part-Time,66289,95,13731,12,8.5,608,6,1,2.486,0,1,Education,1
CUST0780,54,Female,PhD,Self-Employed,77557,17,44416,36,17.59,374,12,0,6.872,0,0,Medical,1
CUST0781,60,Male,Bachelor,Employed,28843,384,37755,12,5.28,673,1,1,15.708,0,0,Car,0
CUST0782,25,Other,Bachelor,Self-Employed,71573,20,8388,60,10.16,727,12,0,1.406,1,0,Business,0
CUST0783,45,Female,Bachelor,Unemployed,35309,31,6256,24,21.33,748,9,0,2.126,1,0,Car,1
CUST0784,66,Male,Bachelor,Employed,63481,382,2211,36,10.08,585,10,3,0.418,0,1,Home,1
CUST0785,27,Other,High School,Employed,27378,1,13097,12,8.94,767,6,0,5.741,0,1,Medical,1
CUST0786,30,Female,Bachelor,Employed,47777,36,13665,36,7.36,611,4,0,3.432,0,0,Education,0
CUST0787,66,Female,Bachelor,Employed,49540,395,44062,60,13.67,715,11,1,10.673,0,0,Business,0
CUST0788,66,Male,Bachelor,Self-Employed,73599,349,20919,24,11.48,764,12,2,3.411,0,0,Education,0
CUST0789,51,Male,Bachelor,Unemployed,37639,243,11162,48,16.47,624,6,1,3.559,0,1,Medical,0
CUST0790,22,Female,High School,Employed,20271,0,44459,12,8.32,602,9,0,26.319,0,1,Business,1
CUST0791,59,Other,Bachelor,Employed,35832,129,49406,36,16.76,752,8,1,16.546,1,0,Car,0
CUST0792,39,Other,PhD,Employed,128164,7,12749,60,7.89,597,12,4,1.194,0,0,Car,1
CUST0793,43,Female,Master,Employed,112664,36,24682,48,12.58,735,8,0,2.629,0,0,Car,0
CUST0794,35,Other,Bachelor,Self-Employed,66664,39,46873,60,21.75,559,6,0,8.437,1,0,Personal,1
CUST0795,46,Male,Master,Self-Employed,82753,65,22863,24,12.66,595,6,3,3.315,1,1,Business,0
CUST0796,59,Female,High School,Part-Time,41771,91,17411,36,11.89,634,10,2,5.002,0,0,Car,0
CUST0797,34,Female,High School,Employed,38573,46,29899,24,10.31,694,7,1,9.302,1,0,Education,0
CUST0798,55,Female,Master,Employed,100667,42,24694,12,17.88,490,3,0,2.944,1,1,Home,1
CUST0799,63,Female,PhD,Employed,113126,132,43557,12,16.81,555,8,1,4.62,1,1,Business,1
CUST0800,49,Female,Bachelor,Employed,63875,40,11855,12,11.38,762,4,1,2.227,1,1,Home,0
CUST0801,40,Female,High School,Part-Time,29515,153,46983,36,9.65,647,6,1,19.102,0,1,Car,1
CUST0802,42,Female,Bachelor,Employed,60134,28,25412,12,15.34,590,9,0,5.071,0,1,Personal,0
CUST0803,44,Other,PhD,Self-Employed,111904,234,4663,12,11.16,826,1,0,0.5,0,1,Business,0
CUST0804,41,Male,Bachelor,Employed,73774,191,18833,12,21.57,594,4,1,3.063,1,0,Medical,0
CUST0805,45,Male,Bachelor,Employed,68681,95,20143,60,18.2,608,10,0,3.519,0,1,Education,0
CUST0806,48,Female,Bachelor,Employed,59552,236,41261,36,6.48,664,4,0,8.314,1,1,Business,0
CUST0807,62,Other,Bachelor,Employed,39697,175,24321,36,11.57,659,8,0,7.352,1,0,Business,0
CUST0808,47,Other,High School,Part-Time,38971,40,43378,48,15.95,601,9,0,13.357,1,1,Personal,0
CUST0809,51,Other,High School,Self-Employed,35720,220,29223,12,19.83,720,5,1,9.817,1,0,Personal,0
CUST0810,29,Female,High School,Employed,40051,14,39404,36,8.14,733,12,5,11.806,1,1,Car,1
CUST0811,60,Female,Bachelor,Self-Employed,43362,351,43492,36,14.75,532,9,0,12.036,1,1,Personal,1
CUST0812,33,Male,Bachelor,Employed,43936,85,32410,24,18.44,747,7,5,8.852,1,0,Medical,0
CUST0813,61,Male,High School,Self-Employed,28723,292,49982,48,23.79,639,6,1,20.882,0,1,Medical,0
CUST0814,60,Female,Master,Self-Employed,80690,282,35510,24,21.85,690,4,0,5.281,0,1,Car,0
CUST0815,26,Male,Master,Employed,67084,38,31075,24,20.75,658,8,1,5.559,0,1,Car,0
CUST0816,22,Female,Master,Self-Employed,94354,0,36063,48,22.09,733,5,3,4.587,0,0,Personal,0
CUST0817,68,Male,High School,Part-Time,38074,20,25814,48,19.12,498,9,1,8.136,1,1,Home,1
CUST0818,59,Other,Master,Employed,94700,86,26016,48,17.89,686,8,0,3.297,0,1,Medical,0
CUST0819,26,Male,Bachelor,Self-Employed,58383,21,21352,48,11.25,471,8,1,4.389,1,0,Car,0
CUST0820,45,Female,Bachelor,Self-Employed,57546,157,48913,24,16.08,586,11,0,10.2,0,0,Business,1
CUST0821,46,Male,Bachelor,Employed,69365,75,40288,12,9.79,533,12,1,6.97,1,1,Business,1
CUST0822,59,Male,Master,Employed,76917,191,26771,48,17.73,718,8,3,4.177,0,0,Education,0
CUST0823,41,Male,High School,Employed,21972,30,44598,24,11.77,538,8,1,24.357,0,0,Medical,1
CUST0824,62,Other,High School,Employed,33563,34,19791,60,24.12,710,2,5,7.076,0,1,Business,0
CUST0825,37,Male,High School,Part-Time,39706,62,16964,48,8.12,850,10,0,5.127,1,0,Medical,0
CUST0826,30,Male,Bachelor,Employed,25789,29,17986,60,20.04,594,1,0,8.369,0,0,Personal,0
CUST0827,50,Male,High School,Employed,26629,249,21658,60,4.7,621,7,3,9.76,0,1,Medical,1
CUST0828,51,Male,PhD,Employed,89301,208,41410,36,14.55,692,9,0,5.565,1,1,Business,0
CUST0829,43,Female,Bachelor,Employed,52360,250,13939,48,4.63,740,9,0,3.195,0,0,Home,0
CUST0830,50,Female,Bachelor,Self-Employed,52278,93,14687,12,20.06,667,6,2,3.371,1,0,Medical,0
CUST0831,61,Female,High School,Self-Employed,29665,202,13257,24,16.95,698,3,0,5.363,1,1,Medical,0
CUST0832,41,Female,Bachelor,Employed,69223,186,25195,36,13.67,550,7,0,4.368,1,0,Personal,1
CUST0833,63,Female,Master,Unemployed,82434,360,15252,24,18.01,620,5,0,2.22,1,0,Education,1
CUST0834,57,Female,Master,Part-Time,64399,316,34960,48,21.97,698,6,2,6.514,1,0,Medical,0
CUST0835,66,Male,PhD,Self-Employed,110078,300,26577,12,6.57,850,11,0,2.897,1,1,Education,0
CUST0836,26,Male,Bachelor,Self-Employed,63264,26,11946,24,16.53,525,8,0,2.266,1,1,Medical,0
CUST0837,30,Female,Master,Employed,89228,40,25673,48,19.74,486,4,0,3.453,1,0,Personal,0
CUST0838,67,Other,Bachelor,Self-Employed,76918,11,11192,12,17.6,477,1,3,1.746,0,1,Home,1
CUST0839,49,Male,PhD,Unemployed,127097,275,34244,36,16.23,576,11,0,3.233,0,0,Business,1
CUST0840,27,Male,Bachelor,Employed,52853,41,14510,12,20.15,566,8,3,3.294,0,1,Home,1
CUST0841,63,Male,Bachelor,Employed,62619,221,3407,48,16.22,479,1,1,0.653,1,0,Home,0
CUST0842,36,Male,Bachelor,Self-Employed,65439,136,31999,24,20.21,556,12,3,5.868,0,0,Car,1
CUST0843,41,Male,High School,Employed,19619,199,10344,60,11.61,524,2,0,6.327,1,0,Medical,1
CUST0844,39,Female,High School,Part-Time,36558,197,25287,12,7.3,726,7,0,8.3,0,1,Home,0
CUST0845,50,Female,Bachelor,Employed,38540,47,13475,60,23.13,765,12,1,4.196,0,0,Home,0
CUST0846,42,Female,Bachelor,Employed,44363,23,35220,36,14.25,399,1,0,9.527,1,1,Home,0
CUST0847,45,Other,PhD,Part-Time,61141,153,17031,12,17.77,718,7,3,3.343,0,1,Medical,0
CUST0848,37,Female,High School,Employed,30534,132,12207,24,18.68,642,4,3,4.797,1,1,Business,0
CUST0849,32,Female,Bachelor,Employed,49748,103,45821,24,11.95,633,2,2,11.053,0,1,Car,0
CUST0850,38,Male,Bachelor,Employed,65975,6,23730,12,22.63,838,7,0,4.316,1,0,Car,0
CUST0851,22,Female,Bachelor,Employed,53294,0,32437,48,21.97,657,9,0,7.304,0,1,Personal,0
CUST0852,42,Other,Bachelor,Employed,51407,157,45806,12,14.25,638,4,0,10.693,0,0,Car,0
CUST0853,27,Female,Master,Self-Employed,76290,15,16825,36,8.27,775,11,0,2.646,1,1,Car,0
CUST0854,59,Female,Master,Part-Time,96193,382,27233,12,20.7,656,11,0,3.397,0,0,Personal,0
CUST0855,22,Other,Bachelor,Employed,46643,0,31629,24,13.75,756,5,1,8.137,0,1,Medical,0
CUST0856,33,Male,Bachelor,Part-Time,51947,124,37972,48,18.03,594,9,0,8.772,1,1,Medical,0
CUST0857,56,Male,High School,Employed,28254,281,48707,36,7.08,652,6,0,20.687,1,0,Business,0
CUST0858,54,Male,High School,Part-Time,43430,113,3095,24,19.46,557,3,1,0.855,0,1,Business,1
CUST0859,66,Male,PhD,Employed,101096,84,43609,60,9.12,672,12,0,5.176,1,0,Education,0
CUST0860,40,Other,Bachelor,Employed,49002,107,33230,48,11.07,624,2,0,8.138,1,0,Medical,0
CUST0861,60,Male,PhD,Employed,97042,82,17890,48,20.54,669,11,0,2.212,0,0,Education,0
CUST0862,30,Male,Master,Employed,131467,94,40399,24,8.7,690,6,0,3.688,0,1,Business,0
CUST0863,62,Female,Bachelor,Employed,33051,277,41979,48,7.64,710,12,0,15.242,1,0,Personal,0
CUST0864,59,Female,High School,Self-Employed,37838,406,33935,36,9.08,850,10,4,10.762,1,0,Medical,1
CUST0865,66,Male,PhD,Employed,74394,143,49451,36,22.96,487,11,1,7.977,1,1,Education,1
CUST0866,53,Other,High School,Employed,33025,302,30427,36,6.62,670,9,1,11.056,1,1,Home,0
CUST0867,28,Other,Bachelor,Part-Time,76199,15,17637,36,16.33,602,12,4,2.778,1,1,Medical,1
CUST0868,50,Other,Master,Employed,89333,267,4442,48,21.09,519,11,4,0.597,0,0,Home,1
CUST0869,43,Male,High School,Unemployed,36141,217,18614,36,21.19,486,6,0,6.18,0,1,Personal,1
CUST0870,62,Other,Bachelor,Part-Time,78054,107,38600,60,17.73,630,3,3,5.934,0,1,Education,0
CUST0871,56,Female,Master,Part-Time,87408,51,49313,12,17.54,825,6,1,6.77,0,1,Car,0
CUST0872,43,Other,Master,Part-Time,63416,193,12434,24,11.08,740,9,2,2.353,1,0,Personal,0
CUST0873,66,Male,High School,Employed,27765,339,28518,36,7.47,424,6,1,12.325,1,0,Personal,1
CUST0874,40,Male,Bachelor,Unemployed,38420,82,16734,48,21.35,641,5,0,5.227,0,0,Car,1
CUST0875,50,Other,Bachelor,Employed,68804,10,42122,48,21.59,645,7,1,7.346,0,1,Car,0
CUST0876,46,Other,Master,Self-Employed,67983,186,19272,48,12.05,830,6,1,3.402,0,0,Education,0
CUST0877,37,Other,Master,Employed,119608,129,48422,48,15.42,767,2,2,4.858,0,1,Medical,0
CUST0878,36,Female,Bachelor,Employed,43441,13,32162,60,13.43,609,3,0,8.884,1,0,Education,0
CUST0879,67,Other,High School,Self-Employed,43683,291,18515,12,19.06,703,8,0,5.086,0,1,Car,0
CUST0880,65,Male,Bachelor,Employed,63343,408,35289,48,7.44,493,6,3,6.685,0,1,Business,1
CUST0881,26,Male,Bachelor,Employed,55104,15,41421,24,21.55,478,1,1,9.02,1,0,Education,1
CUST0882,66,Male,PhD,Employed,125592,208,26988,48,7.33,615,6,0,2.579,1,1,Personal,0
CUST0883,33,Female,Bachelor,Employed,45569,20,24263,48,19.84,756,9,0,6.389,0,0,Medical,0
CUST0884,55,Male,High School,Employed,32265,156,3812,60,15.99,798,4,1,1.418,1,0,Business,0
CUST0885,44,Female,High School,Self-Employed,36366,90,30881,24,14.85,719,8,0,10.19,0,0,Education,0
CUST0886,59,Other,Bachelor,Part-Time,71772,254,14658,60,7.67,571,8,4,2.451,1,1,Home,1
CUST0887,57,Male,High School,Employed,44821,251,14343,48,5.35,837,1,4,3.84,1,0,Business,0
CUST0888,55,Female,Bachelor,Self-Employed,47088,267,27833,60,17.62,629,4,0,7.093,1,1,Personal,0
CUST0889,27,Male,Bachelor,Employed,50753,24,22047,48,24.74,743,5,2,5.213,0,0,Car,0
CUST0890,58,Other,Bachelor,Self-Employed,76066,378,5142,60,5.07,736,6,5,0.811,0,1,Medical,0
CUST0891,55,Male,Master,Employed,79399,109,8465,48,23.88,612,4,2,1.279,0,0,Personal,0
CUST0892,24,Female,PhD,Employed,93619,22,9623,36,4.6,651,6,5,1.233,1,0,Education,1
CUST0893,24,Male,High School,Employed,27540,13,46590,60,18.99,586,11,0,20.301,1,1,Medical,0
CUST0894,39,Other,Master,Employed,92680,199,33995,36,16.74,569,12,2,4.402,0,0,Home,0
CUST0895,29,Female,High School,Part-Time,26921,41,12968,36,23.99,644,12,4,5.78,1,1,Business,1
CUST0896,28,Male,Master,Employed,108006,25,7669,60,21.77,676,1,0,0.852,0,0,Car,0
CUST0897,46,Female,High School,Self-Employed,34065,189,30711,24,13.52,570,1,1,10.818,0,0,Medical,1
CUST0898,31,Other,Bachelor,Unemployed,58666,22,24945,48,8.59,578,3,4,5.102,0,0,Car,1
CUST0899,34,Other,Bachelor,Self-Employed,73430,62,41430,60,10.37,657,3,0,6.771,1,0,Home,0
CUST0900,23,Male,Bachelor,Employed,64971,5,26272,12,7.43,697,7,0,4.852,0,1,Business,0
CUST0901,36,Female,Master,Employed,78067,121,39453,48,10.26,634,10,0,6.064,0,1,Business,0
CUST0902,51,Male,Bachelor,Part-Time,93638,232,37157,36,9.07,602,7,5,4.762,0,1,Medical,1
CUST0903,49,Female,Master,Employed,50731,277,16875,48,7.05,679,11,0,3.992,1,1,Personal,0
CUST0904,46,Female,Bachelor,Employed,42376,204,10723,60,8.7,653,4,4,3.037,1,1,Business,0
CUST0905,45,Female,Bachelor,Employed,62387,231,21681,60,12.91,677,4,0,4.17,0,1,Business,0
CUST0906,66,Other,High School,Employed,39838,88,19912,60,20.19,557,4,0,5.998,1,1,Car,0
CUST0907,30,Male,Master,Employed,55231,67,43162,12,18.29,531,2,0,9.378,0,0,Education,0
CUST0908,34,Male,Master,Unemployed,122719,78,6326,36,17.21,553,8,0,0.619,0,1,Education,1
CUST0909,57,Other,High School,Part-Time,34082,316,28848,24,15.96,682,11,0,10.157,1,0,Home,1
CUST0910,28,Female,Master,Employed,66896,48,32986,48,14.23,654,6,4,5.917,0,1,Home,0
CUST0911,64,Male,Bachelor,Part-Time,88159,35,13615,24,17.23,624,11,0,1.853,0,0,Medical,1
CUST0912,67,Female,Master,Part-Time,77689,181,41505,48,4.83,720,3,0,6.411,1,0,Business,0
CUST0913,55,Male,Master,Employed,76826,332,17650,36,9.87,694,7,0,2.757,1,1,Medical,0
CUST0914,61,Other,High School,Employed,33751,154,26947,24,22.95,620,11,0,9.581,1,1,Education,0
CUST0915,49,Male,Bachelor,Employed,79636,282,14642,48,10.25,584,2,4,2.206,0,1,Business,1
CUST0916,28,Other,High School,Employed,32604,8,12092,60,20.85,676,1,2,4.45,1,0,Car,0
CUST0917,62,Other,PhD,Unemployed,93237,340,8935,60,6.99,574,12,0,1.15,0,0,Home,1
CUST0918,65,Other,High School,Employed,31788,40,27355,36,17.26,705,12,5,10.327,0,1,Education,1
CUST0919,65,Male,Bachelor,Part-Time,41853,40,13524,24,9.87,682,9,1,3.878,0,0,Medical,0
CUST0920,36,Other,High School,Self-Employed,46387,151,21445,60,12.91,595,5,3,5.548,0,0,Medical,0
CUST0921,38,Other,Bachelor,Employed,73670,187,5958,60,19.92,684,7,0,0.97,1,0,Medical,0
CUST0922,45,Other,Bachelor,Self-Employed,68166,33,39303,36,19.33,600,8,0,6.919,1,1,Education,0
CUST0923,34,Male,High School,Employed,29017,118,23257,48,13.96,544,8,0,9.618,0,1,Personal,1
CUST0924,46,Male,PhD,Self-Employed,75385,204,25967,12,13.36,729,3,1,4.134,0,0,Home,0
CUST0925,47,Male,Bachelor,Employed,63482,81,21891,60,10.16,751,4,0,4.138,1,1,Personal,0
CUST0926,44,Female,PhD,Employed,113234,165,48269,48,16.9,716,8,2,5.115,1,1,Home,0
CUST0927,62,Female,High School,Self-Employed,28590,62,41263,24,15.3,543,6,2,17.319,0,1,Business,1
CUST0928,48,Other,High School,Unemployed,35364,119,22482,48,20.55,516,6,1,7.629,0,1,Medical,1
CUST0929,36,Other,Master,Self-Employed,88012,144,32785,12,10.89,570,2,0,4.47,0,1,Home,0
CUST0930,68,Other,Bachelor,Employed,59120,398,14660,36,19.02,526,8,0,2.976,0,1,Education,1
CUST0931,52,Male,Bachelor,Part-Time,74082,160,41634,60,8.58,609,11,0,6.744,0,1,Medical,0
CUST0932,54,Female,Bachelor,Part-Time,48490,216,47917,12,10.58,663,1,1,11.858,1,0,Education,0
CUST0933,31,Other,Bachelor,Employed,66670,40,9061,36,13.8,730,4,2,1.631,1,1,Car,0
CUST0934,29,Female,High School,Employed,46455,61,26171,24,10.93,616,11,0,6.76,1,1,Car,0
CUST0935,61,Male,Master,Employed,76564,291,4580,60,5.64,766,12,2,0.718,1,0,Home,0
CUST0936,67,Male,High School,Self-Employed,39928,182,24161,12,12.92,640,9,0,7.261,1,1,Medical,0
CUST0937,57,Male,Master,Part-Time,72381,133,16902,24,5.65,655,11,1,2.802,0,0,Personal,0
CUST0938,31,Male,PhD,Employed,122142,40,23164,48,19.92,630,5,0,2.276,1,0,Home,0
CUST0939,59,Other,High School,Employed,24593,41,40114,36,14.89,644,3,0,19.573,0,0,Medical,0
CUST0940,45,Other,Bachelor,Employed,50055,103,41820,36,11.32,603,2,1,10.026,1,0,Personal,0
CUST0941,63,Female,Bachelor,Self-Employed,59995,198,8994,24,8.58,686,10,2,1.799,1,0,Business,0
CUST0942,62,Female,High School,Part-Time,34050,129,16208,60,4.99,827,6,0,5.712,1,1,Personal,0
CUST0943,60,Female,Master,Unemployed,54585,407,45714,24,6.08,656,2,3,10.05,0,0,Home,1
CUST0944,46,Male,Master,Unemployed,74592,49,5508,36,8.89,678,6,0,0.886,1,0,Education,1
CUST0945,29,Male,Bachelor,Employed,85427,26,9885,12,22.46,551,8,0,1.389,0,0,Medical,0
CUST0946,66,Female,Bachelor,Employed,66393,359,38911,48,5.79,615,7,1,7.033,0,0,Personal,0
CUST0947,51,Male,Bachelor,Unemployed,54144,32,20404,36,19.16,626,4,2,4.522,0,1,Car,0
CUST0948,63,Other,High School,Employed,18447,222,38630,48,20.66,604,5,0,25.129,1,1,Personal,0
CUST0949,32,Male,Bachelor,Part-Time,55304,41,43898,36,12.8,516,10,0,9.525,1,1,Education,1
CUST0950,53,Other,Bachelor,Employed,35742,221,7665,60,9.67,787,11,0,2.573,0,0,Education,0
CUST0951,62,Male,High School,Employed,23113,408,39597,24,24.44,517,4,3,20.558,1,0,Personal,1
CUST0952,55,Other,High School,Employed,31402,281,45557,24,19.59,569,8,0,17.409,1,1,Business,0
CUST0953,47,Male,High School,Employed,20818,54,16798,48,7.68,731,12,3,9.683,0,0,Business,0
CUST0954,66,Male,PhD,Employed,111843,207,21848,24,15.56,790,1,0,2.344,1,0,Car,0
CUST0955,65,Female,High School,Employed,39981,183,45357,48,4.72,608,10,0,13.614,1,1,Car,0
CUST0956,52,Other,Bachelor,Employed,66402,347,34200,12,14.7,594,8,3,6.181,1,0,Personal,1
CUST0957,59,Other,Bachelor,Employed,74562,13,26901,12,24.14,619,2,0,4.329,0,0,Car,0
CUST0958,28,Other,Bachelor,Self-Employed,40089,30,41558,48,5.2,576,8,0,12.44,1,0,Home,1
CUST0959,30,Male,Bachelor,Self-Employed,74957,8,34903,24,13.95,660,12,1,5.588,0,1,Business,0
CUST0960,50,Female,Bachelor,Employed,42030,148,41395,36,13.21,538,2,0,11.819,1,0,Home,0
CUST0961,63,Male,Master,Self-Employed,94529,174,46763,60,21.75,657,4,2,5.936,0,0,Car,0
CUST0962,60,Female,Bachelor,Employed,87688,187,47804,48,4.92,488,11,1,6.542,1,1,Home,0
CUST0963,49,Male,Bachelor,Employed,68386,183,33105,48,14.85,671,4,4,5.809,0,0,Home,0
CUST0964,34,Male,Bachelor,Unemployed,62815,95,38527,36,14.25,783,10,0,7.36,0,0,Car,0
CUST0965,41,Female,High School,Self-Employed,34807,201,2797,12,15.2,642,5,1,0.964,0,1,Car,1
CUST0966,35,Female,High School,Employed,24413,122,16032,12,8.02,507,2,0,7.88,0,0,Home,1
CUST0967,54,Female,PhD,Employed,129713,211,43000,36,23.63,760,5,0,3.978,1,0,Education,0
CUST0968,45,Other,Bachelor,Self-Employed,61742,115,10344,48,17.04,692,11,3,2.01,0,0,Business,0
CUST0969,40,Other,Bachelor,Employed,45797,143,7560,24,20.27,579,1,0,1.981,1,1,Personal,1
CUST0970,41,Male,Master,Self-Employed,39133,78,32796,60,14.45,648,10,1,10.057,0,1,Education,0
CUST0971,66,Male,Bachelor,Employed,37631,128,43230,36,23.56,624,5,1,13.785,0,1,Education,0
CUST0972,41,Other,High School,Employed,29015,173,28970,36,9.88,509,10,3,11.981,0,1,Car,1
CUST0973,65,Other,Bachelor,Employed,46789,297,36086,24,6.89,801,12,3,9.255,0,0,Business,0
CUST0974,63,Other,Master,Employed,70591,200,33741,36,23.52,551,5,1,5.736,1,0,Personal,1
CUST0975,47,Female,High School,Employed,48793,232,38087,60,21.25,547,9,1,9.367,0,1,Home,0
CUST0976,28,Other,Bachelor,Employed,45879,15,11157,24,7.01,660,1,3,2.918,1,0,Business,0
CUST0977,39,Male,High School,Employed,31632,10,45273,60,5.72,535,2,0,17.175,1,1,Personal,1
CUST0978,58,Other,Master,Unemployed,110238,181,17490,24,4.97,493,3,2,1.904,1,0,Business,1
CUST0979,23,Male,PhD,Employed,105428,4,33867,12,6.45,363,7,0,3.855,1,0,Car,0
CUST0980,64,Female,Bachelor,Employed,59135,307,27342,48,8.85,673,12,0,5.548,0,1,Business,0
CUST0981,23,Male,Bachelor,Employed,70423,12,36336,36,11.07,561,8,1,6.192,1,1,Business,0
CUST0982,60,Female,Master,Self-Employed,104889,86,28476,24,8.95,591,12,0,3.258,0,1,Business,0
CUST0983,23,Female,Bachelor,Employed,54762,11,3433,48,16.16,611,6,0,0.752,1,1,Medical,0
CUST0984,38,Female,Bachelor,Employed,54609,66,33360,24,7.94,727,10,1,7.331,0,0,Personal,0
CUST0985,25,Female,Master,Employed,89793,35,5281,36,6.12,617,5,0,0.706,1,0,Personal,0
CUST0986,48,Male,Bachelor,Employed,51258,118,8047,60,5.56,541,12,0,1.884,1,1,Car,0
CUST0987,23,Other,Master,Employed,80213,1,19632,24,15.39,603,8,1,2.937,1,0,Car,0
CUST0988,22,Other,Bachelor,Employed,53497,0,35636,12,14.72,718,3,0,7.994,0,0,Car,0
CUST0989,45,Male,Bachelor,Employed,58238,56,48755,24,7.81,702,10,2,10.046,0,1,Car,0
CUST0990,53,Female,Bachelor,Employed,75306,277,49594,48,22.63,498,9,0,7.903,1,1,Business,1
CUST0991,32,Female,Bachelor,Employed,61334,76,26084,36,6.86,575,7,0,5.103,1,1,Home,0
CUST0992,35,Female,Bachelor,Self-Employed,59937,37,31487,60,20.63,639,5,0,6.304,0,0,Car,0
CUST0993,38,Male,Bachelor,Employed,28713,118,10546,48,24.08,684,4,4,4.407,0,1,Education,0
CUST0994,63,Other,Master,Employed,118252,150,25250,60,15.75,850,8,0,2.562,1,0,Education,0
CUST0995,32,Other,High School,Employed,31634,7,3617,60,8.96,511,9,0,1.372,1,1,Education,0
CUST0996,40,Female,Bachelor,Part-Time,62992,149,10080,48,19.97,530,11,2,1.92,0,0,Personal,1
CUST0997,64,Male,Master,Self-Employed,74452,390,14866,12,17.08,598,5,0,2.396,0,0,Education,0
CUST0998,58,Female,High School,Part-Time,30486,77,29978,60,16.09,708,2,0,11.8,0,1,Medical,0
CUST0999,26,Other,High School,Part-Time,38046,7,7240,48,21.06,768,6,1,2.284,1,1,Education,0
CUST1000,43,Female,Bachelor,Employed,47058,39,45761,60,15.11,615,4,0,11.669,0,1,Personal,0
